URL,Author,Author Description,Publication Date,Votes,Review
https://www.quora.com/What-in-your-opinion-are-the-biggest-DevOps-challenges,John Wesley,Marketing Consultant at RapidOps (2014–present),2021,66,"Below are the biggest challenges in DevOps adoption.
1. Overcoming the Dev versus Ops mentality
The DevOps practice is all about integrating teams together and breaking down silos within IT organizations.
2. Moving from legacy infrastructure to microservices
Older infrastructure and applications can be problematic, even if it has served the company for years. Remaining on legacy infrastructure can spell stability problems, lack of support, and the fact that you will be left behind the swiftly advancing competition.
3. Too much focus on tools
With the exciting prospect of adopting DevOps, the flashy new tools in the market can seem like they solve every problem under the sun. However, with the introduction of new tools, you also need to train staff to use them, ensure they meet security requirements, and of course, make sure that the tools are well-integrated with the existing infrastructure.
4. Resistance to change
The move to DevOps can seem scary to a majority of team members and key stakeholders.
Visit Rapidops for more information on DevOps."
https://www.quora.com/What-in-your-opinion-are-the-biggest-DevOps-challenges,Trevor Parsons,"Chief Scientist, Logentries",2015,2,"There are some major challenges facing DevOps in 2015. I've outlined two of my biggest concerns below below, and have also addressed the topic over at IT Business Edge: Top Five DevOps and Ops Team Challenges for 2015.
Ownership Wars Might Be Stifling Culture
While culture is a fundamental part of DevOps, it goes well beyond Ninjas, Rockstars, and hoodies. At its core, DevOps culture is about fostering collaboration and results-driven effort. However, until operations can figure out how to better foster culture within its daily activities, this aspect of DevOps will not flourish. Infrastructure is still in operations' full control, but the culture needs to span across development silos and embrace shared data, shared tools and shared approaches. Without a sound DevOps culture, getting the proper processes in place and tools implemented will be much more challenging.
The ""Tool/App for That"" Generation
The pressure from business users who believe everything can be solved with ""a simple app"" has become downright destructive. Business users are adamant in their knowledge about great tools, and thanks to the emergence of open source or SaaS-based offerings, users can often start using a free trial of the tool instantly – cutting out operational oversight. Even better, most users assume every tool should/does have an app. But even if there is an app, it must be properly tied to everything else to be useful.
Operations must support the tool/app evolution to maintain awareness, governance and control. Managing the adoption, integration and quantification of an endless supply of tools and apps is no small task so leveraging the shared services concept to balance tool delegation and management must be done early on."
https://www.quora.com/What-in-your-opinion-are-the-biggest-DevOps-challenges,Maruf Hossain,MBA from Jahangirnagar University,2022,173,"DevOps is a mixture of services, practices, culture, and tools. It will help you to increase your organizational capacity to deliver software and services effectively. But, working with a DevOps team is challenging.
Here’ I’m sharing some of my thoughts.
Costly: DevOps is costly. The salary range of DevOps is the highest in the software industry. If you want to work with a DevOps team, you must be ready to bear the cost.
Hard to find: DevOps is hard to find. If you want to hire a developer for your business, you must find an experienced developer. Because a fresher does not have the capacity like a pro developer. But finding a pro is not an easy task.
There are some challenges of DevOps from my list like hard to retain, focused on tools, moving from legacy infrastructure to microservices, overcoming the Dev versus Ops mentality, toolset clashes, etc. You may face more challenges."
https://www.quora.com/What-in-your-opinion-are-the-biggest-DevOps-challenges,Bart den Haak,OKR Coach with DevOps superpowers at Movingtheneedle.com (2017–present),2018,2,"In my experience, it’s never the technology and tools that cause the “real challenges”. Although DevOps teams may face many challenges with the tools themselves (there are soo many and the learning curve is high), the hardest part is always the company culture and mindsets of people. Believe it or not, most people don’t like change. So adopting a new mindset, habits, rules and principles are the real challenges.
For example, how to make sure you align on technology/business decisions among teams? How to make sure everybody is multi-skilled? “I’m a Ops guy, I will not write code!” or “I’m a Java programmer, I’m not going to learn JavaScript!”. “What? I need to write tests myself, are you joking?” And do developers really want on pager-duty? Are we really deploying code to production without a DTAP process (read: manual verifications)?
Just some random quotes and questions that have nothing to do with technology, but need to be addressed if you want to build a true DevOps culture.
But like any other mindset/beliefs on the software development processes (Agile, Lean, DevOps) you want to implement for your company, technology is (almost) never the real challenge, its the company culture, habits and the mindset of people."
https://www.quora.com/What-in-your-opinion-are-the-biggest-DevOps-challenges,Tudip Technologies,Worked at Tudip Technologies,2024,4,"DevOps teams frequently confront a variety of problems in their efforts to construct a smooth and efficient software development process. Some of the most common difficulties are:
1.Cultural resistance: DevOps frequently necessitates a shift in culture and mindset, which can be difficult to overcome.
2.Lack of collaboration: DevOps success is dependent on good team collaboration, and a lack of collaboration can stymie the development process.
3.Toolchain complexity: DevOps requires the usage of numerous tools and technologies, and managing these tools and their integration can be difficult.
4.Security: Ensuring the security of the software and infrastructure throughout the development process is vital, but it can be difficult."
https://www.quora.com/What-in-your-opinion-are-the-biggest-DevOps-challenges,Sarah Daniel,Lives in The United States of America (2013–present),2023,0,"DevOps, which is gaining popularity, is a major advancement in removing the often rigid barriers between business, development, and operations. DevOps presents businesses with a variety of difficulties, but these difficulties are widely understood, as are the procedures and fundamental ideas that must be used to overcome them.
The biggest challenges in DevOps are:
Manual deployments
No service virtualization
Agile confined to developers
Limited transparency
Elicitation of nonfunctional requirements"
https://www.quora.com/What-in-your-opinion-are-the-biggest-DevOps-challenges,Chris Tannhauser R'lyeh,AppSec Engineer (2017–present),2015,145,"Much like anything else in the corporate world: management. Budget means nothing if decisions are based solely on narcissism, if information doesn't flow freely, if there's no trust relationship between stakeholders, tech staff, and management.
It doesn't matter how skilled the staff is if there's no clear business + technological strategy and management is not committed to both their team and the planning and tactical side of implementing the strategy. A healthy strategy aligned with the business will overcome any technical difficulties and technological changes.
Without a clear strategy, an implementation plan, and a properly staffed team (also management's responsibility), devops personnel will waste their time putting out fires instead of building up and maintaining the company's technological platform."
https://www.quora.com/What-in-your-opinion-are-the-biggest-DevOps-challenges,Yotam Gutman,"Surfer, Skater, Runner. Cyber Marketing. Education.",2019,1,"1. DevOps are hard to find- since the industry is very young and growing in an exponential rate, the available, experienced manpower is not sufficient to fill all the open positions. Unlike traditional developers, DevOps skills are obtained through years of hands-on work and therefore “fresh” graduates (of software or coding schools) are not the solution.
2. DevOps are expensive- DevOps make on average an annual salary of 144,00 US$, which is one of the highest salaries in the software industry.
3. DevOps are hard to retain- DevOps suffer from high attrition due to them bei...
Access this answer and support the author as a Quora+ subscriber
Access all answers reserved by
Yotam Gutman
for Quora+ subscribers
Access exclusive answers from thousands more participating creators in Quora+
Browse ad‑free and support creators
Start free trial
Learn more"
https://www.quora.com/What-in-your-opinion-are-the-biggest-DevOps-challenges,Shridhar KR,Consultant at Freelancing (2020–present),2020,2,"If you have better understanding of following topics , you could overcome from the top 5 challenges.
Linux command line operations (Redhat, Centos, Ubuntu CLI operations)
Docker /VMware / Kubernetes- Mirco Virtualization
Version Control - Git,Github,SVN, TFS ,Bamboo
Automation Tools - Chef, Puppet, Jenkins
Mainly good co-ordination with IT , Developers, Testers and Manager and Scrum Master"
https://www.quora.com/What-in-your-opinion-are-the-biggest-DevOps-challenges,Event Horizon,Former Freelancer,2025-10,0,"Ok . IT operations function on proven models . Running a DevOps model is not a functional practice . Why ? It is obvious . Profitability and security are compromised . DevOps as an operational model is a hit and miss approach . Some things work and others do not .
The best solution is for use of systems that work , and a SANDBOX DevOps , whereby new ideas can be tested in a sandbox for functionality and security , before an open outward facing systems release and then scale to size."
https://www.quora.com/What-in-your-opinion-are-the-biggest-DevOps-challenges,Daria Kulikova,Content Marketing Specialist at Xopero Software & GitProtect.io (2022–present),N/A,0,"I would also mention such DevOps challenges or it’s better even to say mistakes, as:
Too selective risk
Misclassifying data to backup
Inadequate backup frequency
Lack of automation in the backup process
Insufficient storage protection
Lack of backup testing
Too narrow DR scenarios
It’s possible to find answers on how to address those challenges in the following playlist:"
https://www.quora.com/What-in-your-opinion-are-the-biggest-DevOps-challenges,Martin Gainty,Knows German,N/A,0,"Stop putting handcuffs on your DevOps Engineers
I worked PRIMARILY as DevOps Engineers because I can build anything from a lib to an exe to a apk but one hindrance is the permissions barrier one finds when building for each of the SDLC Stages such as
DEV, QA, UAT and PROD
By crawling thru this maze of permissions matrix means DevOps have to waste at least 50% of their time getting permissions to the environments we are supposed to build for"
