URL,Author,Author Description,Publication Date,Votes,Review
https://www.quora.com/What-challenges-can-arise-in-implementing-DevOps-and-how-can-they-be-mitigated,Event Horizon,Former Freelancer,2025-10,0,"Ok . IT operations function on proven models . Running a DevOps model is not a functional practice . Why ? It is obvious . Profitability and security are compromised . DevOps as an operational model is a hit and miss approach . Some things work and others do not .
The best solution is for use of systems that work , and a SANDBOX DevOps , whereby new ideas can be tested in a sandbox for functionality and security , before an open outward facing systems release and then scale to size."
https://www.quora.com/What-challenges-can-arise-in-implementing-DevOps-and-how-can-they-be-mitigated,Prasad V,Co-founder at INVOKE Cloud (2015–present),2019,0,"DevOps is process and NOT a RULE.
You need to tweak the tools/practices to fit into your overall goal.
Teams fail to understand this basic thing instead adopt every buzz word they hear.
When you are adopting DevOps process:
Define your goal
Pick appropriate tools & best practices
Tweak them to fit into your goal
Refine and improve
These are the basic recipes for successful DevOps."
https://www.quora.com/What-challenges-can-arise-in-implementing-DevOps-and-how-can-they-be-mitigated,Shridhar KR,Consultant at Freelancing (2020–present),2020,2,"If you have better understanding of following topics , you could overcome from the top 5 challenges.
Linux command line operations (Redhat, Centos, Ubuntu CLI operations)
Docker /VMware / Kubernetes- Mirco Virtualization
Version Control - Git,Github,SVN, TFS ,Bamboo
Automation Tools - Chef, Puppet, Jenkins
Mainly good co-ordination with IT , Developers, Testers and Manager and Scrum Master"
https://www.quora.com/What-challenges-can-arise-in-implementing-DevOps-and-how-can-they-be-mitigated,Sarah Daniel,Lives in The United States of America (2013–present),2023,0,"In 2023, practically every organization either wants to or is attempting to shift its culture and procedures to these ways of working. DevOps is no longer a new term in the IT sector. DevOps is very much a bottom-up & top-down movement, thus implementing such radical change is not simple, and both leaders and ""doers"" must overcome many challenges. Some of the challenges are:
Too much focus on tools
Moving from legacy infrastructure to microservices
Resistance to change
Dev and Ops toolset clashes
Overcoming the Dev vs Ops mentality"
https://www.quora.com/What-challenges-can-arise-in-implementing-DevOps-and-how-can-they-be-mitigated,Bob Dobbs,"Motorcyclist, photographer, and software developer",2019,0,"Understanding what DevOps is
Management alignment and commitment
Resistance to changing how we work
Focusing primarily on tools
Trust"
https://www.quora.com/What-challenges-can-arise-in-implementing-DevOps-and-how-can-they-be-mitigated,Skip Shekhani,"BS in Industrial Engineering (college major) & Psychology, Iowa State University (Graduated 1985)",2023,1,"How can organizations adopt DevOps practices Well?
Establish integrated teams. ...
Ensure clear, consistent communication within teams and between teams. ...
Define a common mission and vision that all teams share. ...
Identify and implement the CI/CD tools. ...
Cultivate a strong continuous improvement, continuous learning mindset."
https://www.quora.com/What-challenges-can-arise-in-implementing-DevOps-and-how-can-they-be-mitigated,John Baker,"MBA in Rady School of Management, UC San Diego, University of California, San Diego (Graduated 2004)",2019,0,"Based on my experience , adopting the DevOps in our team raised some problems which were related to choosing the right tools. We have tried bunch of different platforms, finding the perfect one is impossible, but we made some compromises while implementing different platforms that were able to communicate between each other and fulfill our needs. Out DevOps setup includes github, deploybot, slack and bugsnag."
https://www.quora.com/What-challenges-can-arise-in-implementing-DevOps-and-how-can-they-be-mitigated,Abdulrahman Alsafi,Entrepreneurship & Business,2023,1,"The transition to DevOps practices will vary depending on the organization. However, some common challenges that organizations may face during the transition include a lack of organizational alignment around DevOps goals, a lack of DevOps skills within the organization, and a reluctance to change the way that things have been done in the past."
https://www.quora.com/What-challenges-can-arise-in-implementing-DevOps-and-how-can-they-be-mitigated,Ayush Gupta,Software Engineer,2025-09,0,"Teams may exhibit cultural resistance when it comes to change.
Solution: Through training and honest communication, promote a culture of teamwork and ongoing development.
Lack of Skilled Staff: Limited familiarity with DevOps procedures and technologies.
Solution: Invest in workshops and training to upskill current employees and hire experts."
https://www.quora.com/What-challenges-can-arise-in-implementing-DevOps-and-how-can-they-be-mitigated,Peter Mugambi,Senior Researcher at Bliss Assignment at Education (2017–present),2023,1,"Challenges to DevOps Adoption and How to Overcome Them
Overcoming the dev versus ops mentality. ...
Common understanding of Continuous Delivery practices. ...
Moving from legacy infrastructure & architecture to microservices. ...
Implementing a test automation strategy. ...
Too much focus on tools."
https://www.quora.com/What-challenges-can-arise-in-implementing-DevOps-and-how-can-they-be-mitigated,Martin Gainty,Knows German,2023,1,"There was a question on one of the apache projects I participate on
The question was
How does one know the specific version of Hibernate is supported by latest version of Our Software Release?
In the end the Hibernate dependency was not defined anywhere.
Having the wrong Hibernate version pulled into building the Application would not construct our Application BeanInfo instances completely and correctly
DevOps could handle that question is less than 1 minute"
