URL,Author,Author Description,Publication Date,Votes,Review
https://www.quora.com/Does-Agile-Kill-Innovation,Murray Robinson,Agile practitioner and evangelist.,2014,1,"Thomas Kutschi is right. I would just add that you can add refactoring tasks to a story if that's required (and refactoring is quite creative); you can add architectural spikes to your backlog (where a spike is an investigation of a solution to a problem); you can suggest better ways to do a story (and if its agreed do that) and you can suggest new stories to the product owner (and do those if agreed).
What you cant do is spend your time that someone else is paying for doing anything you want. Thats what your free time is for."
https://www.quora.com/Does-Agile-Kill-Innovation,Scott Helms,Agile product owner for >8 years.,2013,0,"I can't imagine that developing our product under another methodology would be as successful. We've been using Agile (Scrum) since before it launched ~4 years ago and we continue to use it today. Now, this SaaS product offering which I think is optimal for Scrum, but its very much a 100% uptime kind of product and we have numerous SLAs with our customers who are broadband service providers.
Home - TruVizion"
https://www.quora.com/Does-Agile-Kill-Innovation,Diana Hennessy,Upvote,2013,1,"Innovation doesn't come about by using a methodology - it comes about from the way people try to solve a problem. I'd say in my experience, an agile approach in encourages creative problem solving more than others, but really agile supports delivery of that innovative idea more than being the reason the idea was thought if in the first place."
https://www.quora.com/Does-Agile-Kill-Innovation,Harsh Vardhan,Product Manager- Internet apps Big Data / Machine Learning,2013,1,No not at all. If any things kills innovation that's wrong approach. Agile got nothing to do with it instead it gives you agility
https://www.quora.com/Does-Agile-Kill-Innovation,Tushar Jain,"Agile coach, trainer, author, speaker, eager learner, ...",2017,1,Innovation flourishes when individuals feel safe to do the experiments. Agile clearly encourages to do experiments.
https://www.quora.com/Does-Agile-Kill-Innovation,Ankit Agarwal,Entrepreneur|Traveller|Engineer|Product Leader|Team Builder,2013,0,"Agile development furthers innovation. The process encourages you to evolve your product quickly and get feedback often. If the feedback is negative you have to figure out remediations quickly and if the feedback is positive, then you have to find the next big feature equally fast!"
https://www.quora.com/Does-Agile-Kill-Innovation,Chuck Cobb,Agile Project Mgt Author and Instructor (Over 100K Students),2021,2,"No, not at all. Agile is ideally suited for creativity and innovation. An over-emphasis on planning and control can stifle creativity and innovation."
https://www.quora.com/Does-Agile-Kill-Innovation,Thomas Vato,Consulting Innovator (2018–present),2022,147,"It all depends on who is doing agile. Suppose it's a laser-focused team of specialists who are purpose-driven. A group of experienced, innovative software developers will likely find new ways to do things. In that case, no, agile doesn't kill innovation.
However, suppose you have a team with less experience, discipline and open-mindedness. In that case, they may likely stick to the tried-and-true methods in the agile process. This way, you might see less innovation.
The critical difference lies in how decision-making authority is structured. In a traditional organisation, decisions must filter through the hierarchy before implementation. This process can stifle creativity and new thinking. On the other hand, try to decentralise decision-making authority and encourage employees to experiment and take risks. This will foster an environment where innovation can thrive.
Hope it helps."
https://www.quora.com/Does-Agile-Kill-Innovation,David Richmond,Innovation and Futurology Consultant,2019,147,"I would suggest the opposite if Agile is implemented at all levels of the organisation and not just in delivery teams.
An idea management process must be Agile for it to succeed and senior management must also have adopted the values of Agile for innovation to thrive. If agile or Scrum is implemented purely for the fast delivery of software then I can understand why problems would arise. However, if the entire organisation has adopted the philosophy of agile (particularly approaches such as Lean-Startup) then it will foster innovation.
I would argue that if an organisation is not agile, they will struggle to deliver innovation effectively as the two are very closely related and overlap in many areas."
https://www.quora.com/Does-Agile-Kill-Innovation,Ankit Vaid,Studied at MCA,2013,0,Both innovation and agile methodologies are different but yes. Innovation happens and can be quickly assessed and discussed using Agile. for large projects where you plan to sit for months on requirements we will still need a prototyping which can be accelerated using agile methods.
