URL,Author,Author Description,Publication Date,Votes,Review
https://www.quora.com/Why-is-Agile-software-development-unsuccessful-in-large-enterprises,Jos Buurman,Worked Agile/Lean since long before they became hype,2019,1,"Agile works for large projects, but first we need to establish what Agile is.
You can read my explanation in this answer: Jos Buurman's answer to What the four values outlined in the Agile Manifesto?
In brief this answer showed an agile bed developer who discovers that the customer has sleep apnoea which it impossible to sleep regardless of the mattress.
When it comes to large project we are not talking about a bed, but about rebuilding an entire home. And when you view it this way you directly realise that everything is connected. Your decision where to put the water pipes has direct influence on where the shower and kitchen can be and can’t be. The size of the sleeping room has a large influence on the size and shape of the bed.
There are interdependencies everywhere.
Agile works perfect in the discovery phase, but you cannot expect the shower to be according to customer wishes when the water pipes are not even decided upon.
But you can agree on a temporary shower and kitchen which allows for bare necessities while the actual house is designed and build. And we all know it’s temporary because the customer is directly involved in these decisions.
What might not work is a particular process or tool.
When you try to implement Scrum as a process (it’s not!) you will fail. Scrum is nothing more than the contractors coming together in the morning: yesterday I should have delivered the gas connection, but we didn’t finish. Oh, then I cannot place the kitchen today, I need the gas connection! What if we work together on this, we can solve it in one or two hours right?
And this improved the development process right on the spot: review, forward view, adjust.
When it becomes even larger, an entire town area needs to be developed, things become even more complex. More logistics, more dependencies. No, you can’t plan everything, you should be able to adapt when the cement truck is stuck in a mud pool blocking the road for a day.
When Agile is not working in large projects it’s not an Agile project."
https://www.quora.com/Why-is-Agile-software-development-unsuccessful-in-large-enterprises,Eric Litovsky,Principal Software Engineer at Grey Swan Inc (2014–present),2020,183,"In general, it doesn’t. That is to say, most large organizations understand the process and bring highly skilled, competent managers to administer it.
In those cases where Agile fails, it can be due to several components:
Customers: Cannot always commit to a feature set, or are in a constant state of discovery and revision. Too many stakeholders often muddy the requirements and cause sprints to fail, or simply extend the length of time it requires to answer questions from the dev team and product owner.
Management: They interfere in the Agile/Scrum process and either insert themselves directly into the process, or demand behavior that is contra-indicated in Agile. Some managers need to exert control and be included in every decision which is the opposite of what Agile aims to do.
Scrum: It’s a lifecycle management system which has not evolved very much in over 24 years. In contrast, just look at everything that has happened to the software industry in the same 24 years. Almost everything else has changed. Scrum does not always adapt well to modern paradigms, and is often a forced fit. Those who believe in it and practice it are also constrained by it. The key to Agile is adapting only what works, but scrum is usually an all-in approach. Very few organizations are willing to bend the scrum guide to better fit the team which leads to the next point:
Engineers: These are practical people mostly focused on technical outcomes. They need to feel empowered in their domain to make meaningful technical decisions and allocate their time with a sense of priority and impact. They have a workflow that is technical, often fragmented, and loaded with dependencies and precedence constraints. This means they need freedom to optimize and refactor when they see an opportunity to do so. Scrum strictly forbids this. This drives many engineers crazy. One of my biggest problems with Scrum is that it constrains what I can and cannot work on. This makes it very hard to innovate, and even harder to optimize. An optimization which may have minimal impact often gets pushed in favor of feature/story commitment and by the time it’s in the sprint the scope of impact has grown substantially.
Agile is getting pretty long in the tooth, and may not be around in it’s current form for much longer. There are better ways to manage project lifecycle which conform to the way the team prefers to work (Mobbing comes to mind) and creates better outcomes for customers with fewer metrics and charts."
https://www.quora.com/Why-is-Agile-software-development-unsuccessful-in-large-enterprises,Joe Termine,Principal Software Architect at A Fintech Firm,2020,2,"I’d argue that it doesn’t work for small projects either, when it is applied poorly.
The trouble is that it is really hard to run Agile projects properly. When “Agile” ideas are applied poorly, they often lead to more interference with developers, less time to do the work, higher pressure, and demands to “go faster”.
Agile requires a great deal of team cohesiveness and routine communication. It’s hard to get that if you have a lot of people working on a project. It results in a lot of chatter and not enough work."
https://www.quora.com/Why-is-Agile-software-development-unsuccessful-in-large-enterprises,Martin Ingram,"Freelance software engineer, team lead and process coach.",N/A,0,"I’d say it’s because it’s not that there’s a problem with adopting an “agile” mindset. The problem is that the project is “large”.
One of the major issues that is somewhat addressed by adopting an “agile approach” is that requirements and priorities almost inevitably change over six months or more. If your project is likely to take longer than that, there’s a high risk that the deliverables will be at least in part irrelevant, and the project becomes a death march.
Agile is all about accepting the world that we live in, and that’s a world where things move really quickly."
https://www.quora.com/Why-is-Agile-software-development-unsuccessful-in-large-enterprises,Chuck Cobb,Agile Project Mgt Author and Instructor (Over 200K Students),2019,5,"It does work for large projects but it requires some skill to know how to scale it to large, complex projects. “Out of the box” Agile/Scrum is designed for small, simple, single-team projects. As soon as you get into multiple teams,
An additional layer of coordination and integration is needed
Some level of project/program management may also be needed
Integration with the company’s business objectives and other related projects or applications may also be needed
There are models for scaling Scrum but all of those things require some additional knowledge and skills beyond the basics of doing Scrum."
https://www.quora.com/Why-is-Agile-software-development-unsuccessful-in-large-enterprises,Trun Nguyen,Project Manager at NFQ Asia (2020–present),2023,0,"Do you really think so? Agile is a mindset. In another view, it is just a tool. So the success or fail is totally depended on the skill and capacity of the one who use it."
https://www.quora.com/Why-is-Agile-software-development-unsuccessful-in-large-enterprises,Robert Garrett,Independent I.T. Consultant,2020,0,"Agile itself, or at least the concepts of Agile, don’t fail. What fails is the way the large organizations go about implementing something that they pretend is Agile. Instead of being a lean, relatively simple, and responsive set of ideas and practices, they build a behemoth of additional bureacracy, jargon, and fl..."
https://www.quora.com/Why-is-Agile-software-development-unsuccessful-in-large-enterprises,Christopher Jefferson,Knows English,2021,0,"Possibly the biggest reason why agile projects fail in large enterprises is the fact that people just don't have experience with the methodology or how to integrate it. However, without the adequate knowledge, chances of failure in these cases are much higher.
#panlearn"
https://www.quora.com/Why-is-Agile-software-development-unsuccessful-in-large-enterprises,Chuck Cobb,Agile Project Mgt Author and Instructor (Over 200K Students),2019,0,"Because if is very difficult to do and requires a lot of training to do it effectively. It can also require some level of organizational transformation. Some companies just take a “slam dunk” approach, attempt to do it mechanically without really understanding the principles and values behind it at a deeper level and they don’t do any organizational transformation to make it work at an enterprise level."
https://www.quora.com/Why-is-Agile-software-development-unsuccessful-in-large-enterprises,Naman Hover,Career Consultant at MSys Technologies (2012–present),2020,0,"To exacerbate the situation, members refered to absence of the board backing and reluctance of group to follow spry as reasons their coordinated activities fizzled. Since dexterous involves extensive changes like quicker discharge cycles and nonstop improvement, having assets and backing is basic to its prosperity."
https://www.quora.com/Why-is-Agile-software-development-unsuccessful-in-large-enterprises,Richard Dolci,"Certificate in Legal Assistant & History, St. Louis Community College (Graduated 1981)",2019,0,"The main reasons Agile software development fails in large organizations is unfamiliarity with the methodology of that software and how to integrate the new software.
Information in this answer is from “Why Agile Fails in Large Enterprises” by InfoQ."
https://www.quora.com/Why-is-Agile-software-development-unsuccessful-in-large-enterprises,Anatoly Spektor,"Founder of DefineAgile.com, Host of ""The Unusual Jobs Show""",2019,0,"The better question is: Who gave you that idea ? I have just finished working with a department of Fortune 500 company, that has 300 people in a department or working together doing Agile amazingly well. So my question to you: Why do you think so ?"
https://www.quora.com/Why-is-Agile-software-development-unsuccessful-in-large-enterprises,Stacy,Knows English,2021,0,"The required time is calculated based on the fact that the development speed is always constant. But, as we already understood, it is not. Therefore, even if everything else is done correctly, the time error can reach 100 percent or more when the planned amount of work is large enough."
